,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 1,par1,par1_type,par2,par2_type,alkalinity,dic,opt_k_bisulfate,opt_k_carbonic,opt_k_fluoride,opt_total_borate,opt_gas_constant,opt_pH_scale,buffers_mode,salinity,temperature,pressure,total_ammonia,total_borate,total_calcium,total_fluoride,total_phosphate,total_silicate,total_sulfate,total_sulfide,peng_correction,gas_constant,total_alpha,total_beta,pressure_atmosphere,pressure_atmosphere_out,pH,pCO2,fCO2,bicarbonate,carbonate,aqueous_CO2,xCO2,alkalinity_borate,hydroxide,alkalinity_phosphate,alkalinity_silicate,alkalinity_ammonia,alkalinity_sulfide,hydrogen_free,revelle_factor,saturation_calcite,saturation_aragonite,pH_total,pH_sws,pH_free,pH_nbs,gamma_dic,beta_dic,omega_dic,gamma_alk,beta_alk,omega_alk,isocapnic_quotient,isocapnic_quotient_approx,psi,substrate_inhibitor_ratio,alkalinity_alpha,alkalinity_beta,HCO3,CO3,CO2,BOH4,BOH3,OH,Hfree,H3PO4,H2PO4,HPO4,PO4,H3SiO4,H4SiO4,NH3,NH4,HS,H2S,HSO4,SO4,HF,F,alpha,alphaH,beta,betaH,k_CO2,k_carbonic_1,k_carbonic_2,k_water,k_borate,k_bisulfate,k_fluoride,k_phosphoric_1,k_phosphoric_2,k_phosphoric_3,k_silicate,k_ammonia,k_sulfide,k_calcite,k_aragonite,fugacity_factor,vp_factor,fH,k_alpha,k_beta,datetime,longitude,latitude,total_nitrate,distance_to_shore,datenum,dayofyear,month,year,station,pH_total_spectro_out,oxygen,normalized_DIC,salinityeffect_DIC,normalized_TA,salinityeffect_TA
1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,1202,resultsD366,1168,,2,,1,,,1,4,1,1,3,1,auto,34.33,16.24,0.0,0.0,407.7423142857143,10087.6936522906,67.01788790004709,,,27694.927250888228,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0362280020348792,1.1773917517441023e-06,7.716475713620002e-10,2.6430283058808205e-14,1.972384698796214e-09,0.1378059297927449,0.0027462056707703,0.0246777488203766,9.212841721569392e-07,1.026699828145569e-09,2.876150915500677e-10,2.817768868656525e-10,2.2508863445410461e-07,4.210298187635781e-07,6.545076290834724e-07,0.9964450857261564,0.9821329917096392,0.7454955456277749,1e-07,1e-07,2011-06-26 22:27:00,6.2632,54.1376,,79.26582135691108,15151.935416666667,177,6,2011,,,,,,,
1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,1203,resultsD366,1169,,2,,1,,,1,4,1,1,3,1,auto,34.32,16.37,0.0,0.0,407.62354285714287,10084.755203804643,66.9983662315647,,,27686.859983993127,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360908023109444,1.1807723588064574e-06,7.752949621073815e-10,2.6758759050061962e-14,1.979319418907619e-09,0.137069178780525,0.0027389362372689,0.0246708479530078,9.235181178914746e-07,1.0339905608057631e-09,2.8918707879797115e-10,2.848095073242213e-10,2.2622110245440485e-07,4.208434006370499e-07,6.540357710714287e-07,0.9964509051605556,0.9819841969484884,0.7449817726592,1e-07,1e-07,2011-06-26 22:28:00,6.267,54.1379,,79.25084035661645,15151.93611111111,177,6,2011,,,,,,,
1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,1204,resultsD366,1170,,2,,1,,,1,4,1,1,3,1,auto,34.33,16.4,0.0,0.0,407.7423142857143,10087.6936522906,67.01788790004709,,,27694.927250888228,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360567990372627,1.181678447845172e-06,7.763634228409919e-10,2.6840446678231605e-14,1.981231498791298e-09,0.1369337864942251,0.0027378796303546,0.0246712706629815,9.241679917931408e-07,1.0355473283998035e-09,2.895688929034848e-10,2.8549602105625536e-10,2.264885505775735e-07,4.209866412473238e-07,6.542021183586778e-07,0.9964522463014596,0.9819498265326996,0.7448916480873751,1e-07,1e-07,2011-06-26 22:29:00,6.2708,54.1382,,79.23666283721428,15151.936805555555,177,6,2011,,,,,,,
1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,1205,resultsD366,1171,,2,,1,,,1,4,1,1,3,1,auto,34.33,16.28,0.0,0.0,407.7423142857143,10087.6936522906,67.01788790004709,,,27694.927250888228,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361850797054967,1.178463168987752e-06,7.72824328657825e-10,2.6532288179840852e-14,1.9745935916705702e-09,0.137587213918601,0.0027441209262589,0.0246761414527971,9.220053170825844e-07,1.028905504536088e-09,2.8810266376505166e-10,2.827023839815862e-10,2.254381688002089e-07,4.210191421304602e-07,6.544315602485552e-07,0.9964468776766076,0.982087353982345,0.7453445712426751,1e-07,1e-07,2011-06-26 22:30:00,6.2747,54.1386,,79.23302457116303,15151.9375,177,6,2011,,,,,,,
1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,1206,resultsD366,1172,,2,,1,,,1,4,1,1,3,1,auto,34.3,15.58,0.0,0.0,407.386,10078.878306832728,66.95932289459991,,,27670.72545020292,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0369542824471588,1.1594379055880569e-06,7.519109179986964e-10,2.4785719563257303e-14,1.935472086975483e-09,0.1413947466716087,0.0027793895673986,0.0246982103841291,9.090481187538286e-07,9.91215777143688e-10,2.7961169860256976e-10,2.669515649995773e-10,2.1935087611641813e-07,4.207416464802803e-07,6.550620582859196e-07,0.9964153436630075,0.9828711441913474,0.7479149253924999,1e-07,1e-07,2011-06-26 22:31:00,6.2785,54.1389,,79.22048242126196,15151.938194444445,177,6,2011,,,,,,,
1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,1207,resultsD366,1173,,2,,1,,,1,4,1,1,3,1,auto,34.11,15.51,0.0,0.0,405.1293428571428,10023.047785599543,66.5884111934345,,,27517.447379195964,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037071259115159,1.1556544591926533e-06,7.465443552608126e-10,2.454278605978821e-14,1.927016504127377e-09,0.1412452638393259,0.0027734159610655,0.0246697055946073,9.057470365659216e-07,9.894332956480572e-10,2.7850560180137024e-10,2.656762658319834e-10,2.186618669941844e-07,4.17894705839475e-07,6.509508186555567e-07,0.996412169755448,0.9829461071995004,0.74772494683065,1e-07,1e-07,2011-06-26 22:32:00,6.2824,54.1392,,79.20758208149934,15151.93888888889,177,6,2011,,,,,,,
1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,1208,resultsD366,1174,,2,,1,,,1,4,1,1,3,1,auto,34.07,15.58,0.0,0.0,404.6542571428572,10011.293991655715,66.51032451950493,,,27485.17831161556,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370016838630023,1.1571140931966562e-06,7.478397226387141e-10,2.4693792909230012e-14,1.9298285188736982e-09,0.1407368657568783,0.0027676784565606,0.0246605195954577,9.065739874067262e-07,9.935613757256124e-10,2.792818973019143e-10,2.6726479027692937e-10,2.1924521550630962e-07,4.1727593432236693e-07,6.499339146426677e-07,0.9964153436630075,0.9828690008948266,0.747367326303925,1e-07,1e-07,2011-06-26 22:33:00,6.2863,54.1396,,79.20648831555314,15151.939583333333,177,6,2011,,,,,,,
1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,1209,resultsD366,1175,,2,,1,,,1,4,1,1,3,1,auto,34.08,15.51,0.0,0.0,404.7730285714286,10014.232440141674,66.52984618798733,,,27493.24557851065,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370774607503688,1.1553504263282377e-06,7.460147889475431e-10,2.4530872507037287e-14,1.926280713092546e-09,0.1411596173281479,0.0027718870013569,0.0246647713554848,9.054229778764928e-07,9.897298688238626e-10,2.78462495011266e-10,2.657169096984496e-10,2.186478706761448e-07,4.174434453891095e-07,6.502833939666919e-07,0.996412169755448,0.9829458288776988,0.7476534976896001,1e-07,1e-07,2011-06-26 22:34:00,6.2902,54.1399,,79.19528830907471,15151.940277777778,177,6,2011,,,,,,,
1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,1210,resultsD366,1176,,2,,1,,,1,4,1,1,3,1,auto,34.06,15.37,0.0,0.0,404.53548571428576,10008.35554316976,66.49080285102255,,,27477.11104472045,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037238076124631,1.1514193078805091e-06,7.416729587863254e-10,2.4192264991090774e-14,1.918221451822188e-09,0.1418951884865544,0.002778284559059,0.0246666161952249,9.026876591025668e-07,9.824958053684447e-10,2.7677154627699194e-10,2.6269996081564776e-10,2.17437215424491e-07,4.171763718041682e-07,6.5009107100447e-07,0.9964058106845786,0.983098209871547,0.7481304971188,1e-07,1e-07,2011-06-26 22:35:00,6.2941,54.14,,79.16299104654462,15151.940972222224,177,6,2011,,,,,,,
1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,1211,resultsD366,1177,,2,,1,,,1,4,1,1,3,1,auto,34.05,15.32,0.0,0.0,404.4167142857143,10005.417094683802,66.47128118254015,,,27469.043777825344,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372962976494597,1.149987276718475e-06,7.40077399086418e-10,2.4071261947881533e-14,1.9152798623950914e-09,0.142150863743209,0.0027804285411285,0.0246667838021573,9.01680082234168e-07,9.7995147159027e-10,2.761653565780173e-10,2.616341363164692e-10,2.170044110222071e-07,4.170379307791179e-07,6.499583723052499e-07,0.9964035359442428,0.9831523151442088,0.7482938739668751,1e-07,1e-07,2011-06-26 22:36:00,6.298,54.1401,,79.13151720632814,15151.941666666668,177,6,2011,,,,,,,
1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,1212,resultsD366,1178,,2,,1,,,1,4,1,1,3,1,auto,34.11,15.36,0.0,0.0,405.1293428571428,10023.047785599543,66.5884111934345,,,27517.447379195964,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372389001843817,1.1516583302398274e-06,7.422662609844692e-10,2.4188338963238134e-14,1.918902315373618e-09,0.1420959317512318,0.0027813708227203,0.0246751875882147,9.030454765598818e-07,9.8147451276695e-10,2.7672446495873717e-10,2.6241667512546007e-10,2.1737478706219082e-07,4.179303444496457e-07,6.512209337180136e-07,0.9964053558900848,0.9831095209122808,0.7482877694577749,1e-07,1e-07,2011-06-26 22:37:00,6.302,54.1403,,79.11079548582298,15151.94236111111,177,6,2011,,,,,,,
1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,1213,resultsD366,1179,,2,,1,,,1,4,1,1,3,1,auto,34.05,15.43,0.0,0.0,404.4167142857143,10005.417094683802,66.47128118254015,,,27469.043777825344,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371729588910681,1.1529154432112104e-06,7.43204319370226e-10,2.4329540672028522e-14,1.9212175327303016e-09,0.1415261983886776,0.002774592301865,0.0246627800994956,9.036593068820824e-07,9.85771600818529e-10,2.7746868842359763e-10,2.640139987418543e-10,2.179469104109673e-07,4.170117904859838e-07,6.497609732538943e-07,0.9964085378402432,0.9830328792631085,0.74788180091125,1e-07,1e-07,2011-06-26 22:38:00,6.3059,54.1404,,79.08099822786487,15151.943055555555,177,6,2011,,,,,,,
1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,1214,resultsD366,1180,,2,,1,,,1,4,1,1,3,1,auto,34.06,15.45,0.0,0.0,404.53548571428576,10008.35554316976,66.49080285102255,,,27477.11104472045,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0371485309090805,1.153549405086741e-06,7.43950122477104e-10,2.4380716790405293e-14,1.9225435711564844e-09,0.1414415807548347,0.0027740431076745,0.0246636921263105,9.0412719128793e-07,9.867355713839914e-10,2.77720489425658e-10,2.6443538323950213e-10,2.18123209697146e-07,4.171572646969989e-07,6.499471687658336e-07,0.9964094462786848,0.983011176390386,0.747830727254,1e-07,1e-07,2011-06-26 22:39:00,6.3099,54.1405,,79.05101323789337,15151.94375,177,6,2011,,,,,,,
1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,1215,resultsD366,1181,,2,,1,,,1,4,1,1,3,1,auto,34.06,15.53,0.0,0.0,404.53548571428576,10008.35554316976,66.49080285102255,,,27477.11104472045,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0370593265217748,1.1556802610936324e-06,7.46233012551018e-10,2.457049791926332e-14,1.926872970648202e-09,0.1409898606233312,0.0027698104769071,0.0246607351567209,9.055662799263724e-07,9.909912717796104e-10,2.786717446078389e-10,2.6618155207250576e-10,2.1881040389370819e-07,4.1713784819108483e-07,6.498024465767435e-07,0.9964130769686048,0.9829237497137476,0.7475309573892001,1e-07,1e-07,2011-06-26 22:40:00,6.3138,54.1406,,79.02289034754313,15151.944444444443,177,6,2011,,,,,,,
1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,1216,resultsD366,1182,,2,,1,,,1,4,1,1,3,1,auto,34.06,15.74,0.0,0.0,404.53548571428576,10008.35554316976,66.49080285102255,,,27477.11104472045,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036826775344771,1.1612773165641471e-06,7.522529242313638e-10,2.5075059275394843e-14,1.938272390290051e-09,0.1398130084917871,0.0027587416226539,0.0246528169501317,9.093417293544452e-07,1.002238668447891e-09,2.811798072664842e-10,2.7081683649293405e-10,2.2061998795139586e-07,4.170854053532313e-07,6.494186517248865e-07,0.9964225842559996,0.9826923728711682,0.7467440614940999,1e-07,1e-07,2011-06-26 22:41:00,6.3177,54.1407,,78.99559545742075,15151.945138888888,177,6,2011,,,,,,,
1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,1217,resultsD366,1183,,2,,1,,,1,4,1,1,3,1,auto,34.09,15.73,0.0,0.0,404.8918000000001,10017.170888627632,66.54936785646971,,,27501.31284540576,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0368316435855358,1.1613165650949188e-06,7.5249939551592e-10,2.5063025784165145e-14,1.938469772925702e-09,0.1399532000543679,0.0027607897645894,0.0246581560729503,9.0948892285085e-07,1.001406020059022e-09,2.811036274559629e-10,2.705532140701e-10,2.2054780472643377e-07,4.1753938339746164e-07,6.501043237728538e-07,0.9964221322908736,0.9827037351695734,0.7468522765161999,1e-07,1e-07,2011-06-26 22:42:00,6.3217,54.1408,,78.96817933606401,15151.945833333331,177,6,2011,,,,,,,
1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,1218,resultsD366,1184,,2,,1,,,1,4,1,1,3,1,auto,34.08,15.78,0.0,0.0,404.7730285714286,10014.232440141674,66.52984618798733,,,27493.24557851065,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367786479681319,1.1625482128114598e-06,7.537607743174797e-10,2.5180404860753384e-14,1.940944518417573e-09,0.1396464125209564,0.0027576540684642,0.0246545912754611,9.102788768793562e-07,1.0041975768961684e-09,2.816884993033769e-10,2.7168074529424303e-10,2.209750825989861e-07,4.173761522053005e-07,6.49789724381104e-07,0.996424391354977,0.9826481792524164,0.7466412316608001,1e-07,1e-07,2011-06-26 22:43:00,6.3256,54.1409,,78.94256412982374,15151.946527777778,177,6,2011,,,,,,,
1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,1219,resultsD366,1185,,2,,1,,,1,4,1,1,3,1,auto,34.08,15.8,0.0,0.0,404.7730285714286,10014.232440141674,66.52984618798733,,,27493.24557851065,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367566659701929,1.1630817162087516e-06,7.543371623036677e-10,2.5229132673969816e-14,1.942034047197608e-09,0.1395351665422355,0.0027566037440159,0.0246538223550669,9.106383632227564e-07,1.0052765515251203e-09,2.8192851371005064e-10,2.721274684465855e-10,2.211480105422986e-07,4.1737102682902773e-07,6.49752784893284e-07,0.9964252944477708,0.9826259508548272,0.746566248992,1e-07,1e-07,2011-06-26 22:44:00,6.3296,54.141,,78.83507068095426,15151.947222222225,177,6,2011,,,,,,,
1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,1220,resultsD366,1186,,2,,1,,,1,4,1,1,3,1,auto,34.08,15.79,0.0,0.0,404.7730285714286,10014.232440141674,66.52984618798733,,,27493.24557851065,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367676543574121,1.16281495881547e-06,7.54048923188321e-10,2.520475809879818e-14,1.9414892254134462e-09,0.1395907750755311,0.0027571288380496,0.0246542070706673,9.104586237291612e-07,1.0047369380137514e-09,2.8180848836216406e-10,2.7190402081353744e-10,2.210615372403221e-07,4.173735919459636e-07,6.497712610374644e-07,0.9964248429394186,0.9826370681757042,0.7466037403263999,1e-07,1e-07,2011-06-26 22:45:00,6.3335,54.1411,,78.6635929346613,15151.947916666666,177,6,2011,,,,,,,
1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,1221,resultsD366,1187,,2,,1,,,1,4,1,1,3,1,auto,34.07,15.82,0.0,0.0,404.6542571428572,10011.293991655715,66.51032451950493,,,27485.17831161556,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0367367491834588,1.163513090885636e-06,7.54735286934719e-10,2.527383788294892e-14,1.9428761948637856e-09,0.1393960357034208,0.0027550473601006,0.0246513967056252,9.108885268591116e-07,1.0064547220867442e-09,2.8215407284941427e-10,2.7258868609812856e-10,2.213162716631496e-07,4.1721536058817833e-07,6.494933508995882e-07,0.99642619723627,0.9826036028325256,0.746467775529325,1e-07,1e-07,2011-06-26 22:46:00,6.3375,54.1412,,78.48799837305694,15151.948611111113,177,6,2011,,,,,,,
1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,1222,resultsD366,1188,,2,,1,,,1,4,1,1,3,1,auto,34.08,16.01,0.0,0.0,404.7730285714286,10014.232440141674,66.52984618798733,,,27493.24557851065,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0365271112709963,1.1686862278978088e-06,7.60411068218787e-10,2.574595713019122e-14,1.953501872692076e-09,0.1383740348225972,0.0027456081962326,0.0246456255083353,9.144111707449968e-07,1.0166669147306931e-09,2.84457436995811e-10,2.7685984974924016e-10,2.229682557384722e-07,4.173160361291312e-07,6.493618299659503e-07,0.9964347585744582,0.982391039431398,0.7457789309695999,1e-07,1e-07,2011-06-26 22:47:00,6.3414,54.1413,,78.31746616921535,15151.949305555556,177,6,2011,,,,,,,
1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,1223,resultsD366,1189,,2,,1,,,1,4,1,1,3,1,auto,34.12,15.98,0.0,0.0,405.2481142857143,10025.986234085502,66.60793286191688,,,27525.514646091066,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0365516359016912,1.1682949485166649e-06,7.602598150738864e-10,2.5688256322333385e-14,1.952856512554925e-09,0.1386502888825024,0.0027491958066501,0.024653437039052,9.143111040723436e-07,1.0146365609429064e-09,2.84153940183659e-10,2.761233208242891e-10,2.2272670707538305e-07,4.179266756450384e-07,6.503084641586014e-07,0.9964334086048098,0.9824251503600716,0.7459847932787999,1e-07,1e-07,2011-06-26 22:48:00,6.3453,54.1414,,78.14740561854002,15151.95,177,6,2011,,,,,,,
1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,1224,resultsD366,1190,,2,,1,,,1,4,1,1,3,1,auto,34.12,16.1,0.0,0.0,405.2481142857143,10025.986234085502,66.60793286191688,,,27525.514646091066,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0364213349631034,1.171500456484941e-06,7.637485970754237e-10,2.5987306261308232e-14,1.959432113844358e-09,0.1379906515397959,0.0027429300032443,0.0246486832253616,9.164675031776392e-07,1.0211865007901647e-09,2.8560526670454716e-10,2.7885536479235387e-10,2.2376995158439226e-07,4.178946979805546e-07,6.500830946313936e-07,0.996438804395014,0.9822898982593572,0.7455344144099999,1e-07,1e-07,2011-06-26 22:49:00,6.3493,54.1414,,77.9652780395654,15151.950694444444,177,6,2011,,,,,,,
1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,1225,resultsD366,1191,,2,,1,,,1,4,1,1,3,1,auto,34.16,16.09,0.0,0.0,405.7232,10037.74002802933,66.68601953584644,,,27557.78371367148,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0364240701681018,1.1716431188510183e-06,7.64179305505243e-10,2.597917041339909e-14,1.959882270040949e-09,0.1381562066792268,0.0027454680326731,0.0246557064953196,9.167268820242976e-07,1.020237236357277e-09,2.8554304787633167e-10,2.7857055035613353e-10,2.2370182978262339e-07,4.185006646262409e-07,6.509933175344125e-07,0.9964383551620092,0.9823015891703516,0.7456650006976,1e-07,1e-07,2011-06-26 22:50:00,6.3532,54.1415,,77.79616245411358,15151.951388888889,177,6,2011,,,,,,,
1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,1226,resultsD366,1192,,2,,1,,,1,4,1,1,3,1,auto,34.15,16.33,0.0,0.0,405.60442857142857,10034.801579543371,66.66649786736406,,,27549.716446776376,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.036167633837324,1.1779578892821577e-06,7.710185150492101e-10,2.6582327318965074e-14,1.972836997658741e-09,0.1368196510980257,0.0027324804311754,0.0246443557827284,9.209294705119552e-07,1.033542566823814e-09,2.8844636340718516e-10,2.841200684434362e-10,2.257913125664084e-07,4.182842118729697e-07,6.50314590184536e-07,0.9964491159201364,0.9820284033210216,0.7447402440325,1e-07,1e-07,2011-06-26 22:51:00,6.3571,54.1416,,77.62752786402987,15151.952083333334,177,6,2011,,,,,,,
1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,1227,resultsD366,1193,,2,,1,,,1,4,1,1,3,1,auto,34.2,16.41,0.0,0.0,406.1982857142858,10049.49382197316,66.76410620977602,,,27590.052781251896,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0360721302619363,1.1806134285435857e-06,7.74283638435662e-10,2.68094919934662e-14,1.978513912724557e-09,0.1365231967424942,0.0027308424073046,0.0246493657991491,9.229190682400904e-07,1.037468003960381e-09,2.894983415221881e-10,2.859164128043696e-10,2.2651552318659657e-07,4.190170441640892e-07,6.512764913612066e-07,0.9964526931981472,0.981937046842058,0.7445545743599999,1e-07,1e-07,2011-06-26 22:52:00,6.361,54.1416,,77.45132520654997,15151.952777777778,177,6,2011,,,,,,,
1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,1228,resultsD366,1194,,2,,1,,,1,4,1,1,3,1,auto,34.19,16.38,0.0,0.0,406.0795142857143,10046.5553734872,66.74458454129362,,,27581.98551435679,0.0,0.0,83.14462618,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0361061472362173,1.1797074939151118e-06,7.732175589149614e-10,2.6727908351320985e-14,1.9766039158543e-09,0.136658147087015,0.0027318952901274,0.0246489431546499,9.222695639555689e-07,1.0359056918778456e-09,2.891165679862346e-10,2.8522900876721023e-10,2.2624796293903962e-07,4.188743404964444e-07,6.511109521647669e-07,0.9964513522826792,0.9819714388993523,0.744644402311325,1e-07,1e-07,2011-06-26 22:53:00,6.3649,54.1417,,77.28364253810214,15151.953472222222,177,6,2011,,,,,,,
